FIRE_YEAR,Fire_Date,DISCOVERY_TIME,Days_to_extinguish_fire,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,FIPS_CODE,FIPS_NAME
2005,09-11-2005,1600,1,1400,0.2,A,46.8108,-90.9519,WI,,
2005,07-29-2006,830,2,1000,0.1,A,46.8778,-90.96,WI,,
2005,07-06-2007,1200,,,0.1,A,46.9819,-90.9697,WI,,
2005,06-08-2000,1558,0,2200,2.1,B,44.57094,-104.70021,WY,,
2005,07-15-2000,1830,0,2200,0.5,B,44.60125,-104.74023,WY,,
2005,06-25-2001,1330,0,1600,2,B,44.59941,-104.77489,WY,,
2005,07-19-2002,1315,0,2000,40,C,44.64503,-104.68954,WY,,
2005,08-30-2002,1350,1,1500,80,C,44.62253,-104.76504,WY,,
2005,08-19-2003,1800,,,0.1,A,44.6022,-104.73053,WY,,
2005,08-17-2003,600,0,1700,0.1,A,38.81236,-77.52446,VA,,
2005,09-01-2001,1415,0,1440,0.1,A,42.447805,-71.262222,MA,,
2005,07-02-2002,1120,0,1833,0.1,A,44.31329,-68.331518,ME,,
2005,07-12-2002,1000,0,1800,1,B,44.616776,-68.249461,ME,,
2005,05-02-2001,715,0,800,0.1,A,41.018196,-75.084,PA,,
2005,07-05-2002,900,,,0.1,A,41.302894,-74.824,PA,,
2005,05-18-2005,1800,1,100,1.5,B,41.151795,-74.905,NJ,,
2005,10-09-2007,1628,1,800,0.1,A,41.07132,-75.01574,PA,,
2005,06-13-2000,830,0,900,0.1,A,38.292276,-77.468758,VA,,
2005,08-16-2008,1015,0,1200,0.1,A,37.2286,-77.3569,VA,,
2005,05-19-2000,1600,0,1900,0.1,A,38.36717,-78.56373,VA,,
2005,07-10-2000,1600,2,1500,0.1,A,38.84039,-78.19778,VA,,
2005,08-09-2000,1600,1,1200,0.1,A,38.66316,-78.33323,VA,,
2005,05-27-2002,1500,,,0.1,A,38.33346,-78.66641,VA,,
2005,06-26-2002,2232,1,830,0.1,A,38.42096,-78.48862,VA,,
2005,08-15-2002,1550,0,2230,0.1,A,38.35096,-78.56334,VA,,
2005,08-19-2002,1400,0,2000,0.7,B,38.1413,-78.80242,VA,,
2005,05-08-2004,1200,0,1900,0.1,A,38.80245,-78.32859,VA,,
2005,07-05-2005,1520,1,1200,2.5,B,38.3119,-78.6533,VA,,
2005,04-04-2006,1400,9,1800,1150,D and above,38.2728,-78.7542,VA,,
2005,05-01-2007,1300,4,1800,223,D and above,38.285,-78.7306,VA,,
2005,05-13-2007,1600,0,2330,3.5,B,38.0567,-78.8489,VA,,
2005,05-31-2007,1200,1,1800,0.1,A,38.1211,-78.8058,VA,,
