FIRE_YEAR,Fire_Date,DISCOVERY_TIME,Days_to_extinguish_fire,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,STATE,FIPS_CODE,FIPS_NAME
2006,2006,,19,,150,D,45.666667,-108.9,MT,95,Stillwater
2006,2006,1800,20,0,150,D,46.766944,-115.467778,ID,35,Clearwater
2009,07-23-2010,1421,8,2000,150,D,40.553,-108.3437,CO,81,Moffat
2009,07-31-2010,759,14,1449,150,D,46.1533333,-114.856667,ID,49,Idaho
2006,2006,1640,6,,150,D,42.471111,-105.374444,WY,9,Converse
2005,08-20-1999,1030,2,2200,150,D,42.6313,-113.3074,ID,,
2006,2006,1300,20,1800,150,D,36.59166667,-76.50194444,VA,,
2007,08-25-2000,,8,,150,D,29.98,-85.22,FL,45,Gulf
2006,2006,,5,,150,D,33.43333,-103.2686,NM,25,Lea
2010,2005,1730,4,1730,150,D,37.80411155,-81.69708478,WV,45,Logan
2010,2010,1826,6,1557,150,D,65.1,-149.33,AK,,
2006,2006,1434,12,1800,150,D,33.9117,-115.94,CA,,
1992,1992,,16,,150,D,26.16,-81.65,FL,21,Collier
1993,1993,1821,12,0,150,D,32.58207031,-111.3687247,AZ,21,Pinal
1993,1993,,8,,150,D,30.52,-86,FL,131,Walton
1994,1994,,13,,150,D,48.50858,-119.25896,WA,47,Okanogan
1994,1994,,16,,150,D,40.51488,-108.19964,CO,,
1994,1994,,15,,150,D,37.59464,-102.64947,CO,,
1994,1994,,20,,150,D,37.65292,-102.81348,CO,,
1998,1998,,17,,150,D,26.85,-80.19,FL,99,Palm Beach
1998,1998,,13,,150,D,27.85,-80.63,FL,9,Brevard
2000,2000,,8,,150,D,26.86,-80.25,FL,99,Palm Beach
2006,2006,,19,,150,D,34.03712998,-101.3909,TX,153,Floyd
2006,2006,,11,,150,D,29.79972,-85.08360998,FL,45,Gulf
2006,2006,1608,17,1400,150,D,44.524722,-114.927222,ID,37,Custer
2000,2000,,7,,150,D,39.9,-113.8833333,UT,,
2000,2000,1600,17,1800,150,D,37.6589,-119.5228,CA,,
2000,2000,,16,,150,D,32.5608,-88.3631,AL,,
2001,2001,,5,,150,D,28.3858,-81.1033,FL,97,Osceola
2006,2006,,15,,150,D,37.00467001,-79.56734001,VA,143,Pittsylvania
2001,2001,,3,,150,D,29.0611,-82.5267,FL,83,Marion
2002,2002,,11,,150,D,32.68350002,-107.7937,NM,17,Grant
2006,2006,600,17,1200,150,D,35.2667,-114.3869,AZ,15,Mohave
2003,2003,,14,,150,D,39.01888888,-122.2530556,CA,,
2004,2004,,7,,150,D,26.64389001,-80.39027,FL,99,Palm Beach
2004,2004,,6,,150,D,27.84944999,-82.05250998,FL,105,Polk
2004,2004,1700,16,2359,150,D,26.0131,-80.9931,FL,,
2005,2005,,9,,150,D,30.82166437,-93.00018635,LA,11,Beauregard
2006,2006,1700,15,2200,150,D,46.733333,-107.966667,MT,65,Musselshell
2006,2006,,3,,150,D,33.74805001,-94.99694998,TX,387,Red River
2005,2005,,17,,150,D,27.69999999,-82.01222,FL,105,Polk
2006,2006,,12,,150,D,34.1724,-103.8666,NM,41,Roosevelt
2006,2006,,9,,150,D,34.88389,-103.5681,NM,37,Quay
2006,2006,1708,9,1800,150,D,35.7267,-115.7083,CA,,
2006,2006,,16,,150,D,28.41832998,-80.84527998,FL,9,Brevard
2006,2006,,13,,150,D,30.58777997,-81.98583002,FL,89,Nassau
2006,2006,2200,15,1900,150,D,33.2759999,-114.6783889,AZ,,
2006,2006,,2,,150,D,45.66829999,-104.0077,SD,,
2006,2006,,15,,150,D,46.3333,-107.7,MT,111,Yellowstone
2006,2006,,14,,150,D,33.68621997,-99.98974999,TX,269,King
2006,2006,1200,5,,150,D,44.453889,-107.435,WY,3,Big Horn
2006,2006,,3,,150.6,D,34.90723998,-100.395,TX,87,Collingsworth
2006,2006,,9,,151,D,26.37277997,-80.79666998,FL,99,Palm Beach
2006,2006,900,9,1800,151,D,31.49166667,-81.20833333,GA,,
2006,2006,,2,,151.5,D,34.07796997,-100.7346,TX,345,Motley
2006,2006,,4,,153,D,34.06347999,-100.7502,TX,345,Motley
2007,2007,,18,,153,D,42.08398,-103.5164,NE,,
2008,2008,,2,,153,D,29.67111,-82.80334,FL,41,Gilchrist
2006,2006,,7,,153,D,44.568,-103.1161,SD,,
2006,2006,,6,,153,D,29.59027998,-81.79278,FL,107,Putnam
2006,2006,2230,1,900,153.3,D,47.429722,-111.741944,MT,13,Cascade
2006,2006,,16,,154,D,44.70019999,-99.6041,SD,,
2008,2008,,15,,154,D,29.06278,-81.21583,FL,127,Volusia
2008,2008,,6,,154,D,27.22472,-82.1525,FL,81,Manatee
2006,2006,,12,,154.1,D,34.91460997,-101.3084,TX,11,Armstrong
2010,2010,,11,,155,D,37.96392981,-82.14645937,WV,45,Logan
2010,2010,,6,,155,D,38.50939007,-80.78141136,WV,67,Nicholas
2006,2006,,4,,155,D,63.7,-142.2667,AK,,
2006,04-13-2007,,17,,155,D,33.16624,-101.6304,TX,305,Lynn
2006,04-18-2005,,12,,155,D,31.73121619,-93.22537966,LA,69,Natchitoches
2006,04-23-2006,,1,,155,D,35.16369998,-102.4,TX,359,Oldham
2007,04-26-1999,,3,,155,D,26.89,-81.33,FL,43,Glades
2007,04-28-1999,,14,,156,D,28.44,-81.73,FL,69,Lake
2006,2006,400,7,1800,156,D,29.71442,-93.89833333,TX,,
2006,2006,,11,,156,D,30.38055998,-102.8002,TX,371,Pecos
2006,2006,,18,,156,D,35.12108,-103.3921,NM,37,Quay
2005,05-13-2007,,10,,157,D,29.30278,-82.04499999,FL,83,Marion
2005,05-13-2009,,19,,157,D,28.68583,-80.90833,FL,9,Brevard
2005,05-15-2009,,6,,158,D,28.92278,-81.82889,FL,69,Lake
2006,05-21-2006,,18,,158.1,D,32.2272,-103.4811,NM,25,Lea
2005,05-22-2003,,16,,158.82001,D,26.09999997,-81.76667,FL,21,Collier
2006,2006,,14,,159,D,33.83285,-101.0409,TX,125,Dickens
2006,2006,,19,,159,D,33.7473,-103.2128,NM,41,Roosevelt
2010,05-24-1996,2100,4,,159,D,33.6701,-86.45564,AL,115,St. Clair
2008,05-26-1999,,2,,159,D,27.9,-80.83,FL,9,Brevard
2006,05-26-2006,,5,,160,D,32.77524998,-103.0096,TX,165,Gaines
2007,05-27-1997,,16,,160,D,27.13,-82.23,FL,115,Sarasota
2005,05-27-2006,,4,,160,D,27.59582997,-82.07915998,FL,81,Manatee
2006,05-30-2002,,2,,160,D,47.46666434,-91.24310187,MN,75,Lake
2008,06-14-2000,,11,,160,D,28.31,-81.09,FL,97,Osceola
2006,06-14-2008,,13,,160,D,34.693,-100.5547,TX,191,Hall
2006,2006,,16,,160,D,44.40879997,-102.4724,SD,,
2006,2006,,17,,160,D,45.08950001,-103.3946,SD,,
2006,2006,,17,,160,D,45.19080002,-103.2517,SD,,
2006,2006,,18,,160,D,44.00229997,-101.7984,SD,,
2006,2006,,20,,160,D,45.9228,-107.8561,MT,3,Big Horn
2006,06-14-2008,,14,,160,D,34.77165,-100.3148,TX,87,Collingsworth
2009,06-14-2010,,1,,160,D,33.906425,-79.106979,SC,51,Horry
2006,06-15-1998,,20,,160,D,30.46875,-96.98125,TX,287,Lee
2008,06-15-2001,,11,,160,D,27.2603,-81.5389,FL,55,Highlands
2006,06-15-2008,,8,,160,D,32.60832,-102.3543,TX,165,Gaines
2006,06-16-1993,555,11,1700,160,D,32.1684046,-110.1427135,AZ,3,Cochise
2006,06-16-2006,,8,,160,D,36.11891998,-101.5114,TX,195,Hansford
2006,2006,,6,,160,D,33.0063,-98.17500999,TX,237,Jack
2006,2006,,13,,160,D,27.35277998,-81.33694002,FL,55,Highlands
2006,2006,,5,,160,D,44.43769997,-100.8227,SD,,
2006,2006,,16,,160,D,44.45220001,-100.9032,SD,,
2006,2006,,5,,160,D,44.54250001,-103.0844,SD,,
2006,2006,,3,,160,D,44.57389997,-103.1283,SD,,
2006,2006,,14,,160,D,31.99643,-99.38360999,TX,83,Coleman
2005,06-20-1997,2000,2,300,160,D,41.73333333,-102.25,NE,,
2005,06-23-2004,,13,,160,D,26.99389002,-80.37277998,FL,85,Martin
2008,06-25-2001,,12,,160,D,26.9833,-82.2956,FL,115,Sarasota
2009,06-26-2010,1800,16,1530,160,D,40.9183333,-109.339722,UT,9,Daggett
2007,06-29-1998,,20,,160,D,26.32,-81.13,FL,51,Hendry
2009,06-29-2010,1848,8,1316,160,D,42.82474,-115.83074,ID,73,Owyhee
2007,06-30-1994,,5,,160,D,29.53,-82.6,FL,75,Levy
2007,2007,2100,12,800,160,D,26.4,-80.267,FL,,
2007,2007,,11,,160,D,26.56444002,-81.33749999,FL,51,Hendry
2006,07-13-2006,,11,,160,D,43.7735,-101.4888,SD,,
2007,2007,,1,,160,D,31.4872,-108.6909,NM,23,Hidalgo
2007,2007,1800,16,1800,160,D,26.5545,-80.43257,FL,,
2007,07-14-1993,,16,,160,D,28.87,-82.61,FL,17,Citrus
2007,07-21-2000,,14,,160,D,31.7661,-86.5064,AL,,
2007,2007,,17,,160,D,35.20373999,-101.1069,TX,65,Carson
2007,2007,1630,7,,160,D,25.877222,-81.261667,FL,21,Collier
2007,2007,,19,,160,D,62.78333,-154.75,AK,,
2007,2007,1400,9,1200,160,D,46.52607,-85.54039,MI,,
2007,2007,1300,10,1400,160,D,26.085556,-80.997222,FL,21,Collier
2007,2007,,14,,160,D,26.78444,-81.66611,FL,15,Charlotte
2006,07-24-2005,,9,,160,D,34.82833,-103.8733,NM,37,Quay
2010,07-26-2000,,6,,160,D,41.78333333,-109.2666667,WY,,
2005,07-27-1997,830,2,1800,160,D,29.633,-94.2667,TX,,
2007,2007,1607,2,1700,161,D,25.7389,-80.7467,FL,,
2007,2007,,16,,161,D,28.20361001,-81.73333,FL,105,Polk
2007,2007,,11,,161,D,27.70139001,-81.02971998,FL,97,Osceola
2007,2007,1700,5,,161,D,30.681389,-82.447778,GA,65,Clinch
2007,2007,1930,10,1200,162,D,30.8775,-82.2925,GA,,
2008,07-28-2000,,12,,162,D,26.1619,-81.5969,FL,21,Collier
2006,07-28-2007,,17,,163,D,31.17506999,-100.7344,TX,235,Irion
2007,2007,,9,,163,D,38.21111111,-119.2311111,CA,,
2007,07-29-1996,,6,,164,D,27.14,-82.24,FL,115,Sarasota
2007,2007,2100,11,,164,D,31.44083333,-111.2875,AZ,23,Santa Cruz
2007,2007,0,9,1800,164,D,61.3,-163.17,AK,,
2007,2007,900,2,1215,164.1,D,61.4,-162.92,AK,,
2006,07-29-2003,,18,,165,D,44.48105998,-103.9335,SD,,
2005,07-30-2007,,12,,165,D,26.36833,-80.47639,FL,99,Palm Beach
2006,07-31-1994,1730,7,1700,165,D,31.57238249,-109.4395419,AZ,3,Cochise
2007,08-14-1994,,19,,165,D,47.91591,-117.67331,WA,65,Stevens
2007,2007,,16,,165,D,45.031,-102.9503,SD,,
2007,2007,1500,17,,165,D,43.429722,-118.359722,OR,25,Harney
2010,08-15-1994,,1,,165,D,44.205735,-103.361869,SD,,
2007,2007,,10,,166,D,26.08,-80.61583,FL,11,Broward
2007,2007,1200,9,1800,166,D,43.25216,-116.12205,ID,1,Ada
2007,2007,1730,8,1245,166,D,25.991389,-80.523889,FL,11,Broward
2005,08-18-1997,1300,17,,167,D,29.71666667,-94.16666667,TX,,
2005,08-21-1995,1830,9,2200,167,D,28.8622,-95.4411,TX,,
2007,2007,1900,14,1830,167.5,D,47.173,-95.877,MN,,
2007,2007,1000,10,1600,168,D,25.4908,-81.0786,FL,,
2008,08-21-2001,,10,,168,D,27.8433,-82.0142,FL,105,Polk
2007,2007,1600,8,1800,168,D,61.3772,-163.6761,AK,,
2007,2007,1808,20,,168,D,40.885,-117.725278,NV,13,Humboldt
2005,08-23-1997,1200,17,1200,168,D,47.91666667,-117.4166667,WA,,
2007,2007,,16,,169,D,32.63139,-103.445,NM,25,Lea
2006,08-23-2000,,18,,169,D,44.21577,-102.74328,SD,,
2008,08-24-2000,,18,,169,D,30.34,-83.41,FL,79,Madison
2007,08-25-1996,,17,,169,D,28.77,-80.99,FL,127,Volusia
2007,2007,,5,,169,D,26.89417001,-81.60026999,FL,15,Charlotte
2007,2007,,16,,169,D,30.43583001,-86.04388999,FL,131,Walton
2007,2007,,13,,170,D,28.86250001,-81.41833,FL,69,Lake
2007,2007,1200,11,800,170,D,26.14277778,-81.6075,FL,,
2007,2007,1537,11,1800,170,D,26.2119,-80.9694,FL,,
2008,08-27-2003,800,15,1400,170,D,47.05944444,-103.4830556,ND,7,Billings
2007,2007,,12,,170,D,44.22639,-120.01028,OR,13,Crook
2007,2007,,8,,170,D,44.1617,-102.8411,SD,,
2007,2007,,5,,170,D,44.2197,-102.8812,SD,,
2007,2007,,16,,170,D,43.0986,-103.5592,SD,,
2007,2007,,14,,170.52,D,44.1762,-102.9615,SD,,
2007,2007,,9,,171,D,43.3838,-103.5624,SD,,
2008,08-29-1999,,20,,171,D,29.73,-85.3,FL,45,Gulf
2006,08-29-2000,,5,,171.15,D,34.10499998,-103.4317,NM,41,Roosevelt
2007,2007,,13,,172,D,34.14017,-107.159,NM,53,Socorro
2010,2001,1340,7,1340,172,D,37.35158099,-81.30787613,WV,55,Mercer
2007,2007,,16,,172.6,D,28.38389,-82.06388999,FL,101,Pasco
2002,2002,920,13,920,173,D,33.27672897,-82.79320728,GA,141,Hancock
2006,2006,,10,,173,D,45.42229999,-102.9599,SD,,
2007,2007,1800,3,1800,173,D,37.873228,-119.735521,CA,,
2007,2007,,2,,173,D,36.41238997,-102.4458,TX,111,Dallam
2007,2007,,12,,173.27,D,32.30522,-108.5071,NM,17,Grant
2005,07-13-2004,,17,,174,D,32.93492614,-82.05114259,GA,33,Burke
2010,2010,1237,20,1500,174,D,39.9633,-109.8067,UT,47,Uintah
2009,05-21-2010,1630,14,1700,174.6,D,29.1458,-103.5506,TX,,
2007,2007,,18,,175,D,30.16565,-104.274,TX,377,Presidio
2007,2007,,16,,175,D,34.65512,-105.3689,NM,57,Torrance
2007,2007,1500,4,2300,175,D,37.5642,-119.6703,CA,,
2005,06-20-2009,,20,,175,D,28.7775,-82.39222,FL,17,Citrus
2005,06-29-2006,,10,,175,D,26.20306,-81.59084002,FL,21,Collier
2005,07-17-1993,1900,3,,175,D,30.5802778,-82.1963889,GA,,
2007,07-17-2000,,20,,175,D,46.5086,-121.13851,WA,77,Yakima
2007,2007,1845,6,1700,175,D,30.13333333,-84.23333333,FL,,
2007,2007,,16,,175,D,32.30861,-105.6422,NM,35,Otero
2006,07-23-1994,,3,,175,D,37.06143,-108.10363,CO,,
2007,2007,1730,19,1800,175,D,44.3667,-110.2865,WY,,
2007,2007,1730,1,1800,175,D,44.3885,-110.2788,WY,,
2009,07-29-2009,1623,6,809,175,D,42.7123,-122.6778,OR,29,Jackson
2001,2001,1545,13,1430,175,D,45.31416667,-119.3244444,OR,,
2007,2007,,13,,175,D,34.76997,-105.9521,NM,57,Torrance
2005,04-21-2006,,2,,175,D,28.37805998,-81.10944,FL,95,Orange
2005,05-20-2003,1200,6,,175,D,25.396651,-80.800634,FL,,
2007,2007,,6,,175,D,33.7796,-103.4172,NM,41,Roosevelt
2007,2007,,5,,175,D,34.95322,-103.2128,NM,9,Curry
2007,2007,,12,,175,D,32.29225,-102.9639,TX,3,Andrews
2002,2002,,6,,175,D,33.75833999,-103.3878,NM,41,Roosevelt
2007,2007,,13,,175,D,33.54592,-106.8814,NM,53,Socorro
2002,2002,1500,14,2000,175,D,42.563,-100.3245,NE,,
2004,2004,1600,9,1900,175,D,47.60527778,-98.56611111,ND,,
2007,2007,2130,11,1500,175,D,65.4981,-156.5664,AK,,
2007,2007,,3,,175,D,27.76861,-81.87083,FL,105,Polk
2007,2007,1500,6,1800,175,D,62.9797,-157.7113,AK,,
2008,2008,1727,20,1830,176,D,33.528889,-107.73,NM,51,Sierra
2005,05-27-2006,1200,3,1400,176,D,42.5125,-100.7986111,NE,,
2007,08-15-2008,,2,,176,D,45.115,-118.97806,OR,59,Umatilla
2009,2009,,7,,176,D,44.91556,-119.40889,OR,23,Grant
2007,2007,,6,,176,D,43.3465,-102.2103,SD,,
1994,1994,,9,,176,D,26.78,-81.69,FL,15,Charlotte
2007,2007,,15,,176.5,D,33.082,-104.3331,NM,5,Chaves
2007,2007,2012,17,,177,D,35.538,-87.75517,TN,135,Perry
1998,1998,,15,,177,D,27,-81.47,FL,43,Glades
2007,2007,1214,17,2000,177,D,31.091461,-87.810736,AL,3,Baldwin
2007,2007,,8,,177,D,28.28667,-80.81583002,FL,9,Brevard
2000,2000,,12,,177.3,D,29.83333333,-97.6,TX,,
2007,2007,1600,17,1445,177.3,D,65.9611,-156.3,AK,,
2007,2007,1400,5,1230,178,D,62.58,-163.0961,AK,,
2007,2007,600,10,,178,D,41.95055556,-123.4519444,CA,93,Siskiyou
2000,2000,,13,,179,D,30.82707997,-94.93542,TX,373,Polk
2001,2001,,4,,179,D,28.0042,-81.0919,FL,97,Osceola
2007,2007,,1,,179,D,42.92986,-101.6995,NE,,
2007,2007,,10,,180,D,42.90673,-101.6892,NE,,
2007,2007,,1,,180,D,26.145,-80.46472,FL,11,Broward
2002,2002,,3,,180,D,30.3603,-85.8839,FL,5,Bay
2007,2007,,14,,180,D,33.15815,-101.9283,TX,305,Lynn
2002,2002,,17,,180,D,33.65,-79.2667,SC,,
2007,2007,,9,,180,D,30.48083001,-87.42026997,FL,33,Escambia
2005,2005,,9,,180,D,31.97166999,-99.36,TX,83,Coleman
2005,2005,,7,,180,D,31.73871855,-92.15092475,LA,59,La Salle
2006,2006,,6,,180,D,26.98861001,-81.24109999,FL,43,Glades
2006,2006,,1,,180,D,31.45517001,-102.9305,TX,475,Ward
2006,2006,,3,,180,D,33.72722002,-94.93723,TX,37,Bowie
2007,2007,,16,,180,D,27.56361002,-81.12805998,FL,93,Okeechobee
2006,2006,,4,,180,D,45.49469999,-103.2476,SD,,
2007,2007,,9,,180,D,26.31027999,-81.70777001,FL,21,Collier
2008,2008,830,17,1600,180,D,29.84833333,-93.63,LA,,
2008,2008,,18,,180,D,26.85444,-81.67333,FL,15,Charlotte
2007,2007,,2,,180,D,44.568,-103.096,SD,,
2007,2007,,12,,180,D,44.568,-102.0901,SD,,
2007,2007,,13,,180,D,44.568,-102.0901,SD,,
2007,2007,,18,,180,D,44.568,-102.1102,SD,,
2007,2007,1545,9,1800,180,D,44.7389,-104.4386,WY,5,Campbell
2007,2007,,10,,180,D,25.96389,-80.48944,FL,11,Broward
2008,2008,,7,,180,D,33.31191,-101.9461,TX,305,Lynn
2008,2008,,4,,180,D,27.55722,-82.13778,FL,81,Manatee
2008,2008,,15,,180,D,31.25108,-95.32876,TX,225,Houston
2008,2008,,12,,180,D,26.30778,-80.60972,FL,11,Broward
2008,2008,,5,,181,D,45.8346,-108.6002,MT,111,Yellowstone
2008,2008,930,17,1800,181,D,29.84,-93.75833333,LA,,
2008,2008,230,17,900,182,D,29.65833333,-94.13166667,TX,,
2008,2008,,19,,183,D,27.22306,-82.2775,FL,115,Sarasota
2008,2008,,18,,183,D,33.18606,-101.934,TX,305,Lynn
2006,03-13-2000,,4,,183,D,30.97707999,-94.94791,TX,373,Polk
2010,03-27-2010,1445,9,,185,D,30.5433,-93.6828,LA,,
2008,2008,,1,,185,D,30.05956,-100.1965,TX,137,Edwards
2006,04-23-2006,,1,,185,D,33.56,-103.053,NM,25,Lea
2007,04-26-1999,,13,,185,D,28.43,-81.19,FL,95,Orange
2010,04-26-2000,,6,,185,D,40.6,-105.3,CO,,
2008,2008,2230,12,1800,185,D,45.90361111,-119.5511111,OR,,
2008,2008,1200,8,1200,185,D,66.083333,-144.216667,AK,,
2006,04-27-2006,,3,,185,D,36.18295998,-102.8662,TX,111,Dallam
2008,05-19-1992,,4,,185,D,39.64694444,-122.5788889,CA,,
2006,05-26-1993,1848,8,1330,185,D,33.33147776,-111.3091965,AZ,21,Pinal
2008,05-28-2001,,9,,185,D,26.9383,-82.3128,FL,15,Charlotte
2008,2008,,13,,185,D,33.22649,-101.181,TX,169,Garza
2005,05-29-2006,,11,,185.5,D,27.02028,-81.55277998,FL,43,Glades
2007,05-30-1994,,18,,185.89999,D,28.22,-81.7,FL,105,Polk
2006,06-15-2008,,19,,186,D,30.82821,-103.7525,TX,243,Jeff Davis
2008,06-16-2001,,3,,186,D,26.9539,-82.3289,FL,115,Sarasota
2008,2008,,5,,186,D,29.30889,-82.64639,FL,75,Levy
2008,2008,1000,6,1200,186,D,35.7,-76.37,NC,,
2006,06-17-2008,,13,,186.9,D,34.22242,-100.5161,TX,101,Cottle
2008,2008,,16,,187,D,39.22,-123.3330556,CA,,
2008,06-20-1992,,20,,187.8,D,39.515,-122.515,CA,,
2005,06-20-1997,1200,7,,188,D,26.1469,-81.4212,FL,,
2007,06-20-1998,,9,,188,D,28.5,-81.19,FL,95,Orange
2008,2008,,12,,189,D,32.73138,-98.58018,TX,429,Stephens
2008,06-21-2001,,1,,190,D,26.6447,-82.0156,FL,71,Lee
2008,2008,1400,16,1400,190,D,25.5122,-81.1589,FL,,
2007,06-24-1998,,19,,190,D,29.82,-81.64,FL,107,Putnam
2007,06-24-1998,,17,,190,D,28.87,-81.36,FL,127,Volusia
2008,06-25-2000,,11,,190,D,28.25,-81.67,FL,105,Polk
2008,2008,,17,,190,D,27.66,-80.91778,FL,97,Osceola
2008,2008,,10,,190,D,28.26528,-81.12723,FL,97,Osceola
2006,06-25-2001,,18,,190,D,34.48,-106.32,NM,61,Valencia
2006,06-28-2008,,9,,190,D,33.29544,-98.34101,TX,237,Jack
2008,2008,,6,,191,D,39.72194444,-123.39,CA,,
2008,2008,,14,,191.1,D,39.69,-123.2388889,CA,,
2008,2008,,12,,191.6,D,39.78388888,-123.7119444,CA,,
2008,2008,,20,,192,D,39.22194444,-123.3911111,CA,,
2007,06-30-2002,,2,,192,D,33.7522,-81.3156,SC,,
2008,2008,,16,,192,D,30.66567,-100.2595,TX,435,Sutton
2008,2008,1200,17,2100,192,D,33.986111,-103.78,NM,41,Roosevelt
2008,07-13-2006,1836,11,,192,D,35.8522,-113.4247,AZ,,
2008,2008,,16,,192.5,D,32.21779,-102.3659,TX,3,Andrews
2008,07-14-1993,,7,,193,D,35.0617,-78.7283,NC,,
2008,07-14-1997,,19,,193,D,35.7317,-77.2017,NC,,
2008,2008,1730,16,900,193,D,33.445556,-107.680278,NM,51,Sierra
2008,2008,,13,,193,D,33.1646,-98.09,TX,237,Jack
2008,2008,,3,,193,D,35.13593,-100.4235,TX,87,Collingsworth
2008,2008,200,10,1500,194,D,29.96916667,-93.63361111,LA,,
2006,07-15-2001,,18,,194,D,45.24913,-102.23179,SD,,
2008,07-16-1994,,14,,194,D,34.8017,-76.695,NC,,
2007,07-17-1992,,15,,194.42,D,29.14,-81.05,FL,127,Volusia
2008,07-20-2000,,9,,195,D,28.49,-81.02,FL,95,Orange
2008,2008,,15,,195,D,30.20945,-83.34222,FL,67,Lafayette
2008,2008,,9,,195.5,D,36.12195,-101.8794,TX,195,Hansford
2008,2008,,19,,196,D,64.01666667,-145.55,AK,,
2007,07-24-1994,,18,,196,D,46.9832,-120.72248,WA,37,Kittitas
2007,07-25-1993,,12,,197,D,27.29,-82.11,FL,81,Manatee
2008,2008,,6,,197,D,63.55,-154.6166667,AK,,
2008,2008,,2,,197,D,63.48333333,-156.3666667,AK,,
2008,2008,910,9,1800,198,D,39.47555556,-114.6416667,NV,33,White Pine
2007,08-13-1993,,15,,198,D,28.53,-80.95,FL,95,Orange
2006,08-15-2006,,8,,198,D,45.4369,-106.4244,MT,87,Rosebud
2009,09-15-2010,,9,,199.7,D,33.75906,-103.33981,NM,41,Roosevelt
2008,09-19-1994,,17,,200,D,37.48611111,-121.2938889,CA,,
2008,2008,,15,,200,D,34.77396,-102.6111,TX,117,Deaf Smith
2009,09-25-2010,,19,,200,D,38.07,-79.25,VA,15,Augusta
2008,2008,,4,,200,D,30.64428,-95.6564,TX,471,Walker
2000,2000,,19,,200,D,28.49,-81.6,FL,95,Orange
2006,05-19-2006,,14,,200,D,33.7752,-105.5596,NM,27,Lincoln
2009,2009,2110,5,2110,200,D,33.975111,-105.525806,NM,27,Lincoln
2009,2009,,18,,200,D,32.6362,-110.1945,AZ,,
2000,2000,,15,,200,D,27.48,-81.54,FL,55,Highlands
2008,2008,1430,15,,200,D,33.3222,-112.6983,AZ,13,Maricopa
2008,2008,,16,,200,D,33.26146,-99.28372,TX,447,Throckmorton
2008,2008,,4,,200,D,34.90435,-100.0573,TX,87,Collingsworth
2008,2008,,16,,200,D,33.45165,-100.4484,TX,269,King
2007,07-20-2000,,7,,200,D,31.2094,-87.3867,AL,,
2010,08-14-2006,1440,8,1830,200,D,37.847222,-94.172778,MO,217,Vernon
1998,1998,,11,,200,D,27.76,-81.39,FL,105,Polk
2008,2008,,12,,200,D,30.92,-95.07306,TX,373,Polk
2000,2000,1730,13,2200,200,D,42.90666667,-103.59,NE,,
2007,05-13-2000,,14,,200,D,36.9667,-78.2847,VA,,
2008,05-19-1999,,13,,200,D,27.01,-82.33,FL,115,Sarasota
2005,06-22-2006,,11,,200,D,27.08389002,-82.11443997,FL,,
2008,2008,,15,,200,D,63.66666667,-141.9666667,AK,,
2008,2008,1723,9,2300,200,D,34.104444,-104.111389,NM,11,De Baca
2008,2008,,13,,200,D,26.41667,-80.7,FL,99,Palm Beach
2008,2008,1600,14,1800,200,D,26.03333,-81.3,FL,,
2006,07-16-1998,,18,,200,D,31.86861,-94.68528,TX,401,Rusk
2005,07-29-2009,1500,3,1800,200,D,47.7353,-123.4686,WA,,
2010,08-22-2010,2100,19,2114,200,D,43.46543,-105.15016,WY,5,Campbell
2009,08-29-2010,2100,7,200,200,D,43.7805556,-105.259444,WY,5,Campbell
2008,2008,,20,,200,D,33.16171,-99.45755,TX,447,Throckmorton
2008,2008,1824,14,1800,200,D,36.6069,-118.8579,CA,,
2009,09-13-2010,,5,,200,D,33.894,-103.441,NM,41,Roosevelt
2008,08-16-2001,1200,13,1800,200,D,43.23276,-116.15862,ID,1,Ada
1992,1992,1230,15,1630,200,D,29.58333333,-94.53333333,TX,,
2000,2000,,13,,200,D,48.11818,-119.85456,WA,47,Okanogan
2010,2010,10,19,1800,200,D,43.2647,-113.6247,ID,13,Blaine
2006,06-19-2008,,16,,200,D,30.15272,-101.2255,TX,465,Val Verde
2008,2008,,10,,200,D,46.4755,-107.618,MT,103,Treasure
2009,07-16-2006,1355,16,2000,200,D,31.49732,-87.47352,AL,25,Clarke
2008,2008,1414,19,1900,200,D,25.6433,-80.5383,FL,,
2002,2002,,12,,200,D,31.0539,-86.2,AL,,
2006,2006,1100,13,1850,200,D,32.621201,-87.27531,AL,105,Perry
2008,2008,,11,,200,D,26.56556,-81.34417,FL,51,Hendry
2009,05-19-2009,,19,,200,D,31.8915,-109.5254,AZ,,
2009,06-14-2010,1714,8,1800,200,D,65.28,-148.7483,AK,,
2005,07-13-2009,1700,16,1930,200,D,46.05388889,-118.8941667,WA,,
2009,2009,1455,20,1455,200,D,34.44949,-104.3884,NM,11,De Baca
2009,2009,,11,,200,D,63.28333333,-141.55,AK,,
2008,07-25-2003,120,15,400,200,D,45.93333333,-102.6897222,SD,105,Perkins
2009,2009,1700,16,1200,200,D,29.13027778,-95.27,TX,,
2005,07-25-2005,1212,4,1800,200,D,37.7775,-119.4242,CA,,
2009,06-30-2010,1249,20,1715,200,D,64.0389,-160.8917,AK,,
2009,2009,2020,18,1800,200,D,48.8783,-121.4011,WA,,
2009,2009,330,8,1700,200,D,26.36138889,-80.36861111,FL,,
